x,y,z,time
-1,13,111,1422938944
0,13,112,1422938944
-1,13,112,1422938944
-1,13,112,1422938944
-1,12,111,1422938944
-1,12,112,1422938944
0,13,112,1422938944
-1,13,111,1422938944
-1,13,112,1422938944
-1,12,111,1422938944
-1,12,112,1422938944
-1,13,111,1422938944
-1,13,111,1422938944
0,13,113,1422938944
-1,13,112,1422938944
0,12,112,1422938944
-1,13,111,1422938944
-1,13,112,1422938944
-1,13,112,1422938944
-1,13,112,1422938944
-1,12,112,1422938944
0,13,111,1422938944
-1,13,112,1422938944
-1,13,112,1422938944
-1,13,111,1422938944
-1,12,112,1422938944
0,13,111,1422938944
-1,13,112,1422938944
-1,13,111,1422938944
-1,12,112,1422938944
0,13,112,1422938944
-1,13,110,1422938944
-1,13,112,1422938944
-1,13,110,1422938944
-1,12,112,1422938944
0,12,113,1422938944
0,13,110,1422938944
-1,13,113,1422938944
-1,13,112,1422938944
-1,12,113,1422938944
-1,12,113,1422938944
0,13,110,1422938944
-1,13,112,1422938944
0,13,112,1422938944
-1,12,113,1422938944
0,13,111,1422938945
-1,13,111,1422938945
-1,13,113,1422938945
-1,13,111,1422938945
-1,13,111,1422938945
-1,12,113,1422938945
-1,13,112,1422938945
0,13,113,1422938945
0,13,111,1422938945
-1,13,112,1422938945
-1,12,112,1422938945
-1,13,111,1422938945
-1,13,112,1422938945
-1,13,111,1422938945
0,12,112,1422938945
0,13,112,1422938945
-1,13,111,1422938945
-1,13,112,1422938945
-1,13,112,1422938945
0,12,112,1422938945
0,12,112,1422938945
-1,13,111,1422938945
0,13,112,1422938945
0,12,112,1422938945
-1,12,111,1422938945
0,12,112,1422938945
0,13,111,1422938945
0,13,112,1422938945
-1,12,111,1422938945
0,12,112,1422938945
0,12,111,1422938945
-1,13,111,1422938945
-1,13,112,1422938945
-1,13,113,1422938945
-1,12,112,1422938945
-1,13,112,1422938945
-1,13,111,1422938945
-1,13,112,1422938945
-1,13,112,1422938945
0,12,112,1422938945
-1,13,112,1422938945
-1,13,111,1422938945
0,13,112,1422938945
-1,13,112,1422938945
-1,13,112,1422938945
-1,12,112,1422938945
-1,13,112,1422938945
-1,13,111,1422938945
0,13,111,1422938945
0,12,111,1422938945
0,12,113,1422938945
-1,13,111,1422938945
0,13,111,1422938945
0,13,111,1422938945
-1,12,113,1422938945
0,13,112,1422938945
-1,13,111,1422938945
-1,13,111,1422938945
-1,14,112,1422938945
0,13,112,1422938945
-1,13,111,1422938945
-1,12,112,1422938945
0,13,112,1422938945
0,13,112,1422938945
-1,13,111,1422938945
-1,12,112,1422938945
-1,13,112,1422938945
-1,12,112,1422938945
-1,13,111,1422938945
0,12,112,1422938945
-1,13,112,1422938945
-1,13,111,1422938945
0,12,112,1422938945
-1,12,112,1422938945
-1,13,112,1422938945
-1,13,112,1422938945
-1,13,112,1422938945
-1,13,112,1422938945
-1,12,111,1422938945
-1,13,111,1422938945
-1,13,113,1422938945
-1,13,111,1422938945
-1,13,112,1422938945
-1,13,111,1422938945
0,12,112,1422938945
-1,13,111,1422938945
-1,13,111,1422938945
0,12,112,1422938945
0,13,112,1422938945
0,13,111,1422938945
0,13,112,1422938945
0,13,111,1422938946
-1,13,111,1422938946
0,12,113,1422938946
0,12,111,1422938946
-1,13,112,1422938946
-1,13,112,1422938946
-1,13,114,1422938946
0,12,112,1422938946
0,12,112,1422938946
-1,13,111,1422938946
-1,13,112,1422938946
-1,13,111,1422938946
0,13,111,1422938946
0,12,113,1422938946
-1,13,111,1422938946
0,13,112,1422938946
-1,13,112,1422938946
0,13,111,1422938946
0,12,112,1422938946
0,13,112,1422938946
0,13,111,1422938946
-1,12,113,1422938946
0,12,111,1422938946
0,12,113,1422938946
0,13,110,1422938946
0,13,111,1422938946
-1,13,112,1422938946
-1,13,110,1422938946
-1,13,111,1422938946
-1,12,113,1422938946
-1,13,112,1422938946
0,13,112,1422938946
-1,13,111,1422938946
-1,13,112,1422938946
0,12,111,1422938946
-1,13,112,1422938946
-1,13,112,1422938946
-1,13,112,1422938946
-1,12,112,1422938946
-1,12,111,1422938946
-1,13,112,1422938946
-1,13,112,1422938946
-1,13,112,1422938946
-1,13,112,1422938946
-1,12,112,1422938946
0,12,112,1422938946
0,13,111,1422938946
0,12,112,1422938946
0,13,111,1422938946
-1,13,112,1422938946
-1,12,112,1422938946
-1,13,111,1422938946
-1,13,112,1422938946
-1,12,113,1422938946
-1,13,112,1422938946
-1,13,113,1422938946
-1,13,111,1422938946
-1,13,111,1422938946
0,13,111,1422938946
0,12,112,1422938946
0,12,111,1422938946
-1,13,112,1422938946
-1,12,112,1422938946
0,13,112,1422938946
-1,13,111,1422938946
-1,12,112,1422938946
-1,13,111,1422938946
0,13,112,1422938946
-1,13,112,1422938946
0,13,112,1422938946
0,12,112,1422938946
0,13,112,1422938946
-1,13,111,1422938946
0,13,112,1422938946
-1,12,112,1422938946
0,12,112,1422938946
0,12,111,1422938946
-1,13,112,1422938946
-1,13,112,1422938946
-1,13,111,1422938946
0,12,112,1422938946
-1,13,112,1422938946
-1,13,113,1422938946
0,13,111,1422938946
0,12,111,1422938946
-1,13,112,1422938946
-1,12,112,1422938946
0,12,112,1422938946
-1,13,111,1422938946
-1,13,112,1422938946
-1,13,112,1422938947
-1,13,111,1422938947
0,12,112,1422938947
0,12,111,1422938947
0,13,112,1422938947
-1,13,112,1422938947
0,13,111,1422938947
0,12,111,1422938947
0,12,112,1422938947
-1,12,112,1422938947
0,13,111,1422938947
0,13,112,1422938947
-1,13,112,1422938947
-1,12,111,1422938947
0,12,112,1422938947
-1,13,112,1422938947
0,13,112,1422938947
-1,13,112,1422938947
0,13,112,1422938947
0,13,112,1422938947
0,12,111,1422938947
-1,13,112,1422938947
-1,13,112,1422938947
0,13,111,1422938947
-1,13,112,1422938947
-1,13,112,1422938947
-1,13,111,1422938947
-1,13,111,1422938947
-1,13,111,1422938947
0,12,112,1422938947
0,13,111,1422938947
0,13,112,1422938947
-1,13,113,1422938947
0,13,112,1422938947
0,13,112,1422938947
-1,13,111,1422938947
-1,13,112,1422938947
0,13,111,1422938947
-1,13,112,1422938947
-1,12,112,1422938947
-1,13,112,1422938947
-1,13,112,1422938947
-1,13,112,1422938947
-1,13,112,1422938947
-1,13,111,1422938947
-1,13,111,1422938947
0,13,111,1422938947
-1,13,111,1422938947
-1,13,112,1422938947
0,13,111,1422938947
-1,13,111,1422938947
0,12,112,1422938947
0,13,112,1422938947
-1,12,113,1422938947
-1,13,111,1422938947
-1,13,112,1422938947
-1,13,112,1422938947
-1,13,111,1422938947
-1,13,112,1422938947
-1,13,110,1422938947
0,13,112,1422938947
0,13,112,1422938947
-1,13,111,1422938947
0,12,112,1422938947
-1,12,112,1422938947
0,13,112,1422938947
0,12,112,1422938947
-1,13,111,1422938947
-1,12,112,1422938947
-1,13,112,1422938947
-1,13,112,1422938947
-1,13,111,1422938947
-1,12,111,1422938947
-1,12,111,1422938947
-1,13,111,1422938947
-1,13,112,1422938947
0,12,113,1422938947
0,13,112,1422938947
-1,12,112,1422938947
-1,13,111,1422938947
0,13,112,1422938947
0,12,112,1422938947
-1,13,112,1422938947
-1,12,112,1422938947
-1,13,112,1422938947
-1,13,112,1422938947
0,13,111,1422938947
0,12,112,1422938947
-1,12,113,1422938947
-1,13,111,1422938947
-1,13,112,1422938948
-1,13,112,1422938948
0,13,111,1422938948
-1,12,112,1422938948
-1,13,111,1422938948
-1,13,111,1422938948
-1,13,112,1422938948
-1,12,111,1422938948
-1,12,111,1422938948
-1,13,111,1422938948
-1,13,111,1422938948
0,13,111,1422938948
0,13,112,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
0,13,112,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
0,13,112,1422938948
-1,13,112,1422938948
0,12,111,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
-1,12,113,1422938948
0,13,111,1422938948
0,12,111,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
-1,12,111,1422938948
-1,12,111,1422938948
-1,13,112,1422938948
0,13,112,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
-1,13,111,1422938948
-1,13,112,1422938948
-1,13,111,1422938948
-1,12,112,1422938948
0,12,112,1422938948
-1,13,111,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
0,12,111,1422938948
0,13,111,1422938948
0,13,113,1422938948
0,13,111,1422938948
0,13,111,1422938948
0,12,112,1422938948
-1,14,111,1422938948
0,13,112,1422938948
0,12,113,1422938948
-1,13,111,1422938948
0,12,113,1422938948
-1,13,111,1422938948
-1,13,112,1422938948
-1,12,113,1422938948
-1,13,111,1422938948
0,12,112,1422938948
-1,13,112,1422938948
-1,12,111,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
0,13,111,1422938948
0,12,111,1422938948
-1,13,112,1422938948
-1,13,113,1422938948
-1,12,110,1422938948
0,13,112,1422938948
-1,13,112,1422938948
-1,13,112,1422938948
0,12,111,1422938948
0,12,111,1422938948
-1,13,112,1422938948
-1,13,113,1422938948
-1,13,112,1422938948
-1,12,112,1422938948
-1,13,110,1422938948
-1,13,112,1422938948
-1,13,113,1422938948
-1,13,110,1422938948
0,12,112,1422938948
0,13,113,1422938948
-1,13,112,1422938948
-1,13,113,1422938948
-1,13,111,1422938949
0,12,113,1422938949
0,12,114,1422938949
-1,13,110,1422938949
0,13,113,1422938949
-1,13,110,1422938949
0,12,112,1422938949
0,12,112,1422938949
-1,14,110,1422938949
-1,13,113,1422938949
0,13,113,1422938949
-1,13,111,1422938949
-1,13,112,1422938949
-1,13,111,1422938949
0,12,113,1422938949
0,13,111,1422938949
-1,13,111,1422938949
-1,12,113,1422938949
-1,13,111,1422938949
0,13,113,1422938949
-1,13,111,1422938949
-1,13,112,1422938949
0,12,112,1422938949
-1,13,111,1422938949
0,13,113,1422938949
-1,13,110,1422938949
0,12,112,1422938949
-1,12,112,1422938949
-1,13,111,1422938949
-1,12,113,1422938949
-1,13,112,1422938949
0,11,113,1422938949
-1,13,111,1422938949
-1,13,111,1422938949
-1,13,114,1422938949
-1,13,112,1422938949
0,12,111,1422938949
0,12,111,1422938949
-1,13,111,1422938949
-1,13,112,1422938949
-1,13,112,1422938949
0,12,111,1422938949
-1,12,112,1422938949
-1,13,111,1422938949
-1,13,112,1422938949
-1,13,111,1422938949
0,12,111,1422938949
-1,13,111,1422938949
0,13,112,1422938949
-1,12,112,1422938949
-1,13,112,1422938949
0,12,113,1422938949
-1,13,112,1422938949
-1,13,111,1422938949
-1,13,112,1422938949
-1,13,112,1422938949
0,12,111,1422938949
-1,13,112,1422938949
-1,13,111,1422938949
-1,13,112,1422938949
-1,13,111,1422938949
-1,13,111,1422938949
0,13,111,1422938949
0,13,112,1422938949
0,13,112,1422938949
-1,14,111,1422938949
-1,12,112,1422938949
-1,13,111,1422938949
0,12,113,1422938949
0,13,111,1422938949
-1,12,112,1422938949
-1,13,112,1422938949
-1,13,111,1422938949
-1,12,112,1422938949
-1,13,112,1422938949
-1,13,112,1422938949
-1,12,112,1422938949
0,13,111,1422938949
-1,13,112,1422938949
0,13,112,1422938949
0,13,111,1422938949
0,12,112,1422938949
-1,13,111,1422938949
-1,13,112,1422938949
-1,13,112,1422938949
-1,13,112,1422938949
0,12,112,1422938949
0,12,113,1422938949
0,13,112,1422938949
-1,13,112,1422938949
-1,13,111,1422938950
0,13,112,1422938950
0,13,112,1422938950
0,13,111,1422938950
0,13,112,1422938950
0,13,112,1422938950
-1,13,111,1422938950
-1,13,112,1422938950
-1,13,111,1422938950
0,12,113,1422938950
-1,13,111,1422938950
-1,13,111,1422938950
0,13,111,1422938950
-1,13,111,1422938950
0,13,113,1422938950
-1,12,112,1422938950
-1,12,112,1422938950
-1,13,112,1422938950
-1,13,112,1422938950
-1,12,111,1422938950
-1,12,111,1422938950
-1,12,111,1422938950
0,13,112,1422938950
0,13,111,1422938950
-1,14,112,1422938950
-1,13,111,1422938950
0,12,112,1422938950
-1,12,113,1422938950
-1,13,111,1422938950
0,13,112,1422938950
0,12,112,1422938950
-1,12,111,1422938950
-1,13,112,1422938950
-1,13,112,1422938950
-1,13,112,1422938950
-1,13,111,1422938950
-1,12,111,1422938950
-1,13,112,1422938950
-1,13,111,1422938950
-1,13,112,1422938950
0,12,112,1422938950
0,13,112,1422938950
-1,12,112,1422938950
-1,13,111,1422938950
-1,13,112,1422938950
-1,13,112,1422938950
0,12,112,1422938950
0,13,111,1422938950
0,13,112,1422938950
-1,13,112,1422938950
-1,13,112,1422938950
-1,13,112,1422938950
0,13,112,1422938950
-1,13,112,1422938950
-1,13,112,1422938950
-1,13,111,1422938950
0,12,111,1422938950
-1,13,112,1422938950
-1,12,112,1422938950
-1,13,111,1422938950
-1,13,112,1422938950
0,12,112,1422938950
-1,13,112,1422938950
0,13,111,1422938950
-1,13,111,1422938950
-1,13,112,1422938950
-1,12,112,1422938950
0,13,111,1422938950
-1,13,111,1422938950
-1,12,112,1422938950
-1,12,112,1422938950
-1,12,112,1422938950
-1,13,111,1422938950
0,13,113,1422938950
-1,13,111,1422938950
-1,12,112,1422938950
-1,13,112,1422938950
-1,14,111,1422938950
-1,13,113,1422938950
-1,13,111,1422938950
0,12,113,1422938950
0,13,111,1422938950
-1,13,112,1422938950
-1,12,113,1422938950
0,13,111,1422938950
0,12,111,1422938950
0,12,112,1422938950
-1,13,112,1422938950
0,13,113,1422938950
0,12,111,1422938950
0,12,111,1422938951
-1,12,111,1422938951
0,13,111,1422938951
-1,13,112,1422938951
-1,12,111,1422938951
-1,12,112,1422938951
-1,13,111,1422938951
-1,13,111,1422938951
0,14,112,1422938951
-1,13,112,1422938951
-1,12,111,1422938951
0,12,111,1422938951
-1,13,112,1422938951
-1,13,112,1422938951
-1,13,111,1422938951
0,12,112,1422938951
-1,12,111,1422938951
-1,13,112,1422938951
-1,13,111,1422938951
0,13,111,1422938951
0,13,112,1422938951
-1,13,112,1422938951
-1,13,113,1422938951
-1,13,111,1422938951
-1,13,113,1422938951
0,13,111,1422938951
-1,13,111,1422938951
-1,13,112,1422938951
-1,13,111,1422938951
-1,12,113,1422938951
0,12,112,1422938951
-1,13,111,1422938951
0,13,112,1422938951
0,13,111,1422938951
0,13,112,1422938951
0,13,113,1422938951
-1,13,110,1422938951
-1,13,112,1422938951
-1,13,110,1422938951
-1,12,112,1422938951
-1,13,112,1422938951
-1,13,111,1422938951
-1,13,112,1422938951
-1,13,111,1422938951
0,12,112,1422938951
-1,13,112,1422938951
-1,13,110,1422938951
0,12,113,1422938951
-1,13,111,1422938951
0,12,113,1422938951
-1,13,111,1422938951
-1,13,111,1422938951
-1,13,114,1422938951
-1,13,111,1422938951
-1,12,113,1422938951
-1,13,111,1422938951
-1,13,111,1422938951
-1,13,113,1422938951
0,13,111,1422938951
-1,13,112,1422938951
-1,13,110,1422938951
0,13,111,1422938951
-1,13,113,1422938951
-1,13,111,1422938951
-1,13,112,1422938951
-1,12,112,1422938951
-1,13,112,1422938951
-1,13,112,1422938951
0,13,111,1422938951
-1,12,113,1422938951
-1,12,112,1422938951
-1,13,111,1422938951
0,13,112,1422938951
0,13,112,1422938951
-1,12,112,1422938951
-1,12,112,1422938951
-1,13,111,1422938951
-1,13,112,1422938951
-1,13,112,1422938951
0,12,112,1422938951
0,13,111,1422938951
-1,13,112,1422938951
-1,13,112,1422938951
-1,12,111,1422938951
-1,12,112,1422938951
0,13,111,1422938951
-1,13,112,1422938951
0,13,112,1422938951
0,13,111,1422938951
-1,12,112,1422938951
0,12,112,1422938951
-1,13,112,1422938952
-1,13,112,1422938952
-1,12,111,1422938952
-1,13,112,1422938952
0,13,112,1422938952
-1,13,111,1422938952
-1,12,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
-1,13,111,1422938952
0,13,111,1422938952
-1,13,112,1422938952
-1,13,111,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
0,13,111,1422938952
0,12,112,1422938952
-1,13,111,1422938952
0,13,112,1422938952
-1,12,112,1422938952
-1,13,111,1422938952
0,13,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
-1,12,111,1422938952
-1,12,112,1422938952
-1,13,111,1422938952
-1,13,111,1422938952
0,13,112,1422938952
0,12,112,1422938952
-1,12,112,1422938952
-1,13,112,1422938952
0,13,111,1422938952
-1,13,112,1422938952
0,13,111,1422938952
-1,12,112,1422938952
-1,13,111,1422938952
-1,13,111,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
0,13,112,1422938952
-1,13,112,1422938952
0,13,113,1422938952
0,13,112,1422938952
-1,13,111,1422938952
-1,12,112,1422938952
-1,12,112,1422938952
0,13,112,1422938952
0,13,112,1422938952
-1,13,111,1422938952
0,13,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
-2,12,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
0,12,111,1422938952
0,12,112,1422938952
0,13,111,1422938952
-1,13,112,1422938952
0,13,112,1422938952
0,13,111,1422938952
0,12,112,1422938952
0,12,112,1422938952
0,13,110,1422938952
-1,13,111,1422938952
-1,13,112,1422938952
-1,13,111,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
-1,13,112,1422938952
0,12,112,1422938952
0,13,112,1422938952
-1,13,111,1422938952
0,13,112,1422938952
0,13,113,1422938952
-1,12,112,1422938952
-1,12,112,1422938952
-1,13,111,1422938952
0,13,112,1422938952
0,13,112,1422938952
-1,12,111,1422938952
0,12,111,1422938952
0,13,112,1422938952
0,14,111,1422938953
-1,13,112,1422938953
0,13,111,1422938953
-1,12,112,1422938953
-1,13,112,1422938953
-1,14,111,1422938953
-1,13,112,1422938953
-1,12,112,1422938953
0,12,112,1422938953
-1,13,112,1422938953
-1,13,112,1422938953
-1,13,111,1422938953
-1,12,112,1422938953
0,12,112,1422938953
-1,13,112,1422938953
-1,13,112,1422938953
-1,13,111,1422938953
0,12,112,1422938953
-1,12,111,1422938953
-1,12,112,1422938953
-1,13,112,1422938953
0,13,112,1422938953
-1,13,112,1422938953
0,13,112,1422938953
-1,13,112,1422938953
-1,13,112,1422938953
-1,13,112,1422938953
-1,12,111,1422938953
-1,13,112,1422938953
-1,13,112,1422938953
-1,13,112,1422938953
-1,13,112,1422938953
-1,12,112,1422938953
-1,13,111,1422938953
-1,12,111,1422938953
0,13,112,1422938953
0,13,112,1422938953
0,12,112,1422938953
0,13,112,1422938953
0,13,111,1422938953
0,13,112,1422938953
-1,12,112,1422938953
-1,13,111,1422938953
-1,13,113,1422938953
-1,13,112,1422938953
0,13,112,1422938953
-1,13,111,1422938953
-1,13,111,1422938953
0,12,112,1422938953
0,13,112,1422938953
-1,13,112,1422938953
-1,13,112,1422938953
0,12,111,1422938953
0,12,112,1422938953
-1,13,112,1422938953
-1,13,111,1422938953
-1,12,112,1422938953
-1,12,112,1422938953
-1,14,113,1422938953
0,13,113,1422938953
-1,12,111,1422938953
-1,13,111,1422938953
-1,12,113,1422938953
-1,13,111,1422938953
0,13,113,1422938953
0,12,112,1422938953
-1,12,111,1422938953
0,12,113,1422938953
-1,13,111,1422938953
-1,13,111,1422938953
-1,12,113,1422938953
-1,12,111,1422938953
-1,12,113,1422938953
-1,13,111,1422938953
-1,13,112,1422938953
-1,12,113,1422938953
-1,13,111,1422938953
0,12,113,1422938953
-1,13,111,1422938953
-1,13,113,1422938953
-1,12,113,1422938953
-1,13,111,1422938953
-1,13,112,1422938953
-1,14,111,1422938953
-1,13,112,1422938953
-1,13,112,1422938953
-1,12,111,1422938953
-1,13,112,1422938953
0,13,112,1422938953
-1,13,111,1422938954
0,13,113,1422938954
0,12,113,1422938954
-1,13,111,1422938954
0,13,112,1422938954
-1,13,111,1422938954
-1,13,111,1422938954
0,12,113,1422938954
-1,12,111,1422938954
-1,14,110,1422938954
0,12,114,1422938954
-1,13,111,1422938954
-1,11,113,1422938954
-1,13,110,1422938954
-1,13,111,1422938954
-1,13,113,1422938954
-1,13,110,1422938954
0,12,113,1422938954
-1,13,110,1422938954
-1,13,112,1422938954
-1,12,112,1422938954
0,13,109,1422938954
-1,13,112,1422938954
-1,13,110,1422938954
0,13,112,1422938954
0,12,113,1422938954
-1,13,110,1422938954
0,13,112,1422938954
-1,13,111,1422938954
-1,13,110,1422938954
0,12,112,1422938954
-1,13,110,1422938954
-1,12,112,1422938954
-1,13,113,1422938954
-1,13,110,1422938954
-1,13,112,1422938954
0,12,111,1422938954
-1,12,112,1422938954
-1,13,112,1422938954
-1,13,111,1422938954
0,13,113,1422938954
-1,13,111,1422938954
0,12,113,1422938954
-1,13,112,1422938954
-1,13,112,1422938954
-1,13,113,1422938954
-1,12,110,1422938954
-1,12,112,1422938954
-1,13,110,1422938954
-1,13,112,1422938954
0,12,113,1422938954
-1,12,109,1422938954
0,12,111,1422938954
0,12,114,1422938954
-1,14,110,1422938954
0,12,114,1422938954
0,12,111,1422938954
-1,13,110,1422938954
-1,13,114,1422938954
-1,13,111,1422938954
-1,13,109,1422938954
-1,13,111,1422938954
-1,14,110,1422938954
0,12,114,1422938954
-1,14,110,1422938954
0,12,110,1422938954
0,12,114,1422938954
0,13,110,1422938954
0,13,114,1422938954
-1,14,110,1422938954
-1,13,111,1422938954
-1,12,114,1422938954
-1,13,110,1422938954
-1,13,110,1422938954
-1,13,111,1422938954
-1,13,110,1422938954
0,12,114,1422938954
-1,13,111,1422938954
-1,13,110,1422938954
0,13,114,1422938954
0,13,111,1422938954
0,12,115,1422938954
-1,13,110,1422938954
-1,13,111,1422938954
0,13,114,1422938954
-1,13,110,1422938954
-1,12,111,1422938954
-1,13,110,1422938954
-1,13,112,1422938954
0,12,114,1422938954
0,14,109,1422938954
-1,12,113,1422938955
0,12,112,1422938955
-2,15,108,1422938955
-1,12,112,1422938955
-1,14,107,1422938955
0,11,117,1422938955
-1,13,110,1422938955
-2,14,108,1422938955
0,11,116,1422938955
-1,13,109,1422938955
0,12,116,1422938955
0,13,110,1422938955
-1,14,111,1422938955
0,12,115,1422938955
-1,14,108,1422938955
-1,12,112,1422938955
-1,14,109,1422938955
-1,13,112,1422938955
-1,13,113,1422938955
-1,12,111,1422938955
0,12,112,1422938955
-1,13,113,1422938955
-1,13,113,1422938955
-1,13,111,1422938955
-1,13,111,1422938955
0,12,114,1422938955
-1,13,111,1422938955
0,13,111,1422938955
0,13,111,1422938955
-1,13,110,1422938955
-1,13,114,1422938955
-1,12,112,1422938955
-1,13,110,1422938955
-1,13,112,1422938955
-1,12,111,1422938955
-1,13,111,1422938955
-1,13,114,1422938955
-1,13,111,1422938955
-1,13,111,1422938955
0,12,111,1422938955
-1,13,111,1422938955
0,12,113,1422938955
-1,13,111,1422938955
-1,12,111,1422938955
-1,12,113,1422938955
-1,13,110,1422938955
-1,12,114,1422938955
-1,13,110,1422938955
-1,13,110,1422938955
0,12,114,1422938955
-2,14,110,1422938955
0,12,115,1422938955
-1,14,109,1422938955
0,13,111,1422938955
0,12,115,1422938955
-1,13,109,1422938955
-1,13,110,1422938955
0,12,114,1422938955
-1,14,110,1422938955
-1,12,115,1422938955
-1,13,109,1422938955
-1,13,112,1422938955
-1,12,114,1422938955
-1,13,110,1422938955
0,12,114,1422938955
-1,13,110,1422938955
0,12,111,1422938955
0,12,110,1422938955
-1,14,112,1422938955
0,12,116,1422938955
-2,12,111,1422938955
0,12,114,1422938955
-1,14,114,1422938955
-1,15,112,1422938955
0,12,113,1422938955
0,13,109,1422938955
0,13,110,1422938955
0,13,115,1422938955
0,14,111,1422938955
-1,14,111,1422938955
-1,12,111,1422938955
-1,12,112,1422938955
-1,13,112,1422938955
-1,14,110,1422938955
-1,13,112,1422938955
-1,12,110,1422938955
-1,12,113,1422938955
-1,13,112,1422938955
-1,14,110,1422938955
0,12,114,1422938956
0,12,111,1422938956
0,12,113,1422938956
-1,14,111,1422938956
-1,14,111,1422938956
-1,12,113,1422938956
-1,13,110,1422938956
-1,13,110,1422938956
-2,13,111,1422938956
-1,13,111,1422938956
0,12,115,1422938956
-1,13,111,1422938956
-1,13,110,1422938956
0,11,116,1422938956
0,14,109,1422938956
0,12,114,1422938956
-1,13,110,1422938956
-1,13,111,1422938956
0,12,115,1422938956
-2,13,110,1422938956
-1,13,110,1422938956
-1,13,111,1422938956
-1,13,111,1422938956
-1,11,114,1422938956
-1,14,111,1422938956
0,12,111,1422938956
0,12,114,1422938956
0,13,111,1422938956
0,12,113,1422938956
0,13,111,1422938956
-1,13,111,1422938956
0,13,112,1422938956
-1,13,111,1422938956
-1,14,111,1422938956
-1,12,112,1422938956
-1,12,110,1422938956
-1,13,112,1422938956
-1,12,111,1422938956
-1,15,109,1422938956
0,9,119,1422938956
1,13,106,1422938956
1,9,125,1422938956
0,12,108,1422938956
-3,16,101,1422938956
1,9,124,1422938956
-1,13,111,1422938956
-2,15,102,1422938956
0,11,121,1422938956
0,12,111,1422938956
-3,16,104,1422938956
0,9,120,1422938956
0,13,111,1422938956
0,11,119,1422938956
-1,12,113,1422938956
-2,14,106,1422938956
0,11,117,1422938956
-1,13,112,1422938956
-1,14,110,1422938956
0,12,114,1422938956
0,13,111,1422938956
-1,12,113,1422938956
-1,14,109,1422938956
-1,12,113,1422938956
-1,12,113,1422938956
-1,13,110,1422938956
-1,12,112,1422938956
-1,13,111,1422938956
0,12,112,1422938956
0,13,112,1422938956
0,13,111,1422938956
0,12,112,1422938956
0,12,112,1422938956
-1,13,111,1422938956
0,13,112,1422938956
-1,14,110,1422938956
-1,13,112,1422938956
0,12,113,1422938956
-1,14,110,1422938956
0,12,111,1422938956
-1,12,114,1422938956
-1,13,112,1422938956
0,12,112,1422938956
-1,13,111,1422938956
-1,13,112,1422938956
-1,13,112,1422938956
0,13,112,1422938956
-1,12,112,1422938956
-1,12,112,1422938956
-1,13,111,1422938956
-1,13,112,1422938956
0,12,113,1422938956
-1,13,110,1422938957
0,12,114,1422938957
-1,13,111,1422938957
0,13,112,1422938957
0,13,113,1422938957
-1,12,111,1422938957
-1,13,112,1422938957
-1,13,112,1422938957
-1,13,112,1422938957
-1,12,112,1422938957
-1,12,110,1422938957
-1,13,113,1422938957
0,13,112,1422938957
-1,13,111,1422938957
0,12,113,1422938957
0,13,111,1422938957
0,13,112,1422938957
0,12,113,1422938957
-1,13,111,1422938957
-1,13,112,1422938957
0,12,112,1422938957
-1,13,111,1422938957
-1,13,112,1422938957
-1,13,111,1422938957
-1,12,112,1422938957
-1,12,112,1422938957
-1,13,110,1422938957
0,13,113,1422938957
0,13,111,1422938957
0,12,111,1422938957
0,12,113,1422938957
-1,13,111,1422938957
0,13,112,1422938957
-1,13,112,1422938957
-1,13,111,1422938957
-1,13,112,1422938957
-1,13,111,1422938957
-1,13,112,1422938957
-1,13,111,1422938957
-1,12,110,1422938957
0,12,113,1422938957
-1,13,111,1422938957
-1,13,112,1422938957
-1,13,112,1422938957
-1,13,111,1422938957
0,12,111,1422938957
-1,13,114,1422938957
-1,13,112,1422938957
0,12,112,1422938957
-1,12,111,1422938957
-1,12,112,1422938957
-1,13,112,1422938957
-1,13,112,1422938957
0,13,112,1422938957
-1,12,111,1422938957
0,12,113,1422938957
-1,13,113,1422938957
-1,13,111,1422938957
-1,13,111,1422938957
-1,12,111,1422938957
-1,13,111,1422938957
0,12,112,1422938957
-1,13,111,1422938957
-1,13,111,1422938957
0,12,112,1422938957
0,13,111,1422938957
-1,13,112,1422938957
-1,12,111,1422938957
-1,13,112,1422938957
-1,12,112,1422938957
-1,13,111,1422938957
0,12,113,1422938957
0,13,111,1422938957
